car_id,start_time,path
2270,3311,17435-917522-917526-17528-17600-917708-17711-917823-917713-917605-917604
2271,339,17435-917522-917526-17528-17600-917708-17711-917823-917713-917605-917604
2272,542,17435-17524-17626-917707-917706-917708-17711-917823-917713-917605-917604
2273,934,17435-17524-17626-917707-917706-917708-17711-917823-917713-917605-917604
2274,2261,917328-917238-17240-17331-17439-17528-17600-917708-917710-917712-17715-17828
2275,2482,917328-917238-17240-17331-17439-17528-17600-917708-917710-917712-17715-17828
2276,110,917328-917238-17240-17331-17439-17528-17600-917708-917710-17713-917825-17828
2277,2455,917328-917238-17240-17331-17439-17528-17600-917708-917710-17713-917825-17828
2278,1516,917328-917238-17240-17331-17439-17528-17600-917708-17711-917823-917825-17828
2279,3519,917328-917238-17240-17331-17439-17528-17600-917708-17711-917823-917825-17828
2280,3437,917328-917238-917239-917242-17244-17376-17443-17532-17605-917712-17715-17828
2281,3180,917328-917238-917239-917242-17244-17376-17443-17532-17605-917712-17715-17828
2282,2192,917328-917238-917239-917242-17244-17376-17443-17532-17605-17713-917825-17828
2283,369,917328-917238-917239-917242-17244-17376-17443-17532-17605-17713-917825-17828
2284,2114,917328-917238-17240-17331-17439-917527-917530-17532-17605-917712-17715-17828
2285,2805,917328-917238-17240-17331-17439-917527-917530-17532-17605-917712-17715-17828
2286,1265,17326-17325-17323-17431-17521-17622-17752-917890-917893-917824-917711
2287,838,17326-17325-17323-17431-17521-17622-17752-917890-917893-917824-917711
2288,1538,17326-917324-917234-17236-17327-17435-917522-917526-17528-17600-917708-917710-17713-17823-917711
2289,2715,17326-917324-917234-17236-17327-17435-917522-917526-17528-17600-917708-917710-17713-17823-917711
2290,2359,17326-917324-917234-917235-917238-17240-17331-17439-17528-17600-917708-917710-17713-17823-917711
2291,2805,17326-917324-917234-917235-917238-17240-17331-17439-17528-17600-917708-917710-17713-17823-917711
2292,323,17326-17325-17323-917430-917433-17435-917522-917526-17528-17600-917708-917710-17713-17823-917711
2293,2583,17326-17325-17323-917430-917433-17435-917522-917526-17528-17600-917708-917710-17713-17823-917711
2294,1805,17326-917324-917234-17236-17327-917434-917437-17439-17528-17600-917708-917710-17713-17823-917711
2295,717,17326-917324-917234-17236-17327-917434-917437-17439-17528-17600-917708-917710-17713-17823-917711
2296,1792,17326-917324-917234-917235-917238-917239-917242-17244-17376-17443-17532-17605-17713-17823-917711
2297,1235,17326-917324-917234-917235-917238-917239-917242-17244-17376-17443-17532-17605-17713-17823-917711
2298,2598,917436-917328-917238-17240-17331-17439-17528-17600-917708
2299,2727,917436-917328-917238-17240-17331-17439-17528-17600-917708
2300,1850,917436-17329-17327-17435-917522-917526-17528-17600-917708
2301,1073,917436-17329-17327-17435-917522-917526-17528-17600-917708
2302,2738,917436-17329-17327-917434-917437-17439-17528-17600-917708
2303,3122,917436-17329-17327-917434-917437-17439-17528-17600-917708
2304,3428,917436-17329-17327-17435-17524-17626-917707-917706-917708
2305,1061,917436-17329-17327-17435-17524-17626-917707-917706-917708
2306,200,917436-917328-17235-17236-17327-17435-917522-917526-17528-17600-917708
2307,1425,917436-917328-17235-17236-17327-17435-917522-917526-17528-17600-917708
2308,2679,917436-17329-17327-17435-917522-917525-917437-17439-17528-17600-917708
2309,3449,917436-17329-17327-17435-917522-917525-917437-17439-17528-17600-917708
2310,2372,17326-17325-17323-17431-17521-17622-17752-917890-917893-917896-917898-917899-917861
2311,1597,17326-17325-17323-17431-17521-17622-17752-917890-917893-917896-917898-917899-917861
2312,1806,17326-917324-917234-17236-17327-17435-917522-917526-17528-17600-917708-917710-17713-17826-917898-917899-917861
2313,1305,17326-917324-917234-17236-17327-17435-917522-917526-17528-17600-917708-917710-17713-17826-917898-917899-917861
2314,430,17326-917324-917234-917235-917238-17240-17331-17439-17528-17600-917708-917710-17713-17826-917898-917899-917861
2315,2253,17326-917324-917234-917235-917238-17240-17331-17439-17528-17600-917708-917710-17713-17826-917898-917899-917861
2316,1164,17326-917324-917234-17236-17327-17435-917522-917526-17528-17600-917708-917710-917712-17715-17828-917899-917861
2317,3185,17326-917324-917234-17236-17327-17435-917522-917526-17528-17600-917708-917710-917712-17715-17828-917899-917861
2318,1500,17326-917324-917234-17236-17327-17435-917522-917526-17528-17600-917708-17711-917823-17826-917898-917899-917861
2319,2577,17326-917324-917234-17236-17327-17435-917522-917526-17528-17600-917708-17711-917823-17826-917898-917899-917861
2320,2226,17326-917324-917234-917235-917238-17240-17331-17439-17528-17600-917708-917710-917712-17715-17828-917899-917861
2321,1804,17326-917324-917234-917235-917238-17240-17331-17439-17528-17600-917708-917710-917712-17715-17828-917899-917861
2322,2016,17435-917522-917526-17528-17600-917708-917710-17713-17823-917711
2323,2682,17435-917522-917526-17528-17600-917708-917710-17713-17823-917711
2324,1427,17435-917522-917526-917527-917530-17532-17605-17713-17823-917711
2325,3211,17435-917522-917526-917527-917530-17532-17605-17713-17823-917711
2326,1661,17435-17524-17626-917707-917706-917708-917710-17713-17823-917711
2327,222,17435-17524-17626-917707-917706-917708-917710-17713-17823-917711
2328,2888,17435-17524-17626-17895-917893-917824-917711
2329,509,17435-17524-17626-17895-917893-917824-917711
2330,1971,17435-917522-917526-17528-17600-917708-917710-917712-17715-17825-17823-917711
2331,2455,17435-917522-917526-17528-17600-917708-917710-917712-17715-17825-17823-917711
2332,3230,17435-917522-917525-917437-17439-17528-17600-917708-917710-17713-17823-917711
2333,3301,17435-917522-917525-917437-17439-17528-17600-917708-917710-17713-17823-917711
2334,2075,17325-17323-917430-917433-17435-917522-917526-917527-917530-917531-17592-17716-17714
2335,1683,17325-17323-917430-917433-17435-917522-917526-917527-917530-917531-17592-17716-17714
2336,386,17325-17323-917430-917433-917434-917437-17439-917527-917530-917531-17592-17716-17714
2337,2518,17325-17323-917430-917433-917434-917437-17439-917527-917530-917531-17592-17716-17714
2338,2594,17325-17323-17431-917520-917523-917522-917526-917527-917530-917531-17592-17716-17714
2339,1309,17325-17323-17431-917520-917523-917522-917526-917527-917530-917531-17592-17716-17714
2340,3064,17325-17323-917430-917433-917434-917437-917438-917441-917442-17515-17592-17716-17714
2341,2330,17325-17323-917430-917433-917434-917437-917438-917441-917442-17515-17592-17716-17714
2342,2472,17325-17323-917430-917433-917434-917437-917438-917441-17443-917531-17592-17716-17714
2343,2760,17325-17323-917430-917433-917434-917437-917438-917441-17443-917531-17592-17716-17714
2344,1543,17325-17323-917430-917433-17435-917522-917525-917437-17439-917527-917530-917531-17592-17716-17714
2345,228,17325-17323-917430-917433-17435-917522-917525-917437-17439-917527-917530-917531-17592-17716-17714
2346,2525,917432-917324-917234-917235-917237-917165-917107-917022
2347,3051,917432-917324-917234-917235-917237-917165-917107-917022
2348,439,917432-917324-917233-917161-917103-917018-917021-917022
2349,2019,917432-917324-917233-917161-917103-917018-917021-917022
2350,1866,917432-917324-917233-917161-917104-917105-917107-917022
2351,2899,917432-917324-917233-917161-917104-917105-917107-917022
2352,1820,917432-917324-917233-917161-917103-917018-17055-917105-917107-917022
2353,2301,917432-917324-917233-917161-917103-917018-17055-917105-917107-917022
2354,1175,917432-917324-917233-917161-917104-17106-17164-917235-917237-917165-917107-917022
2355,493,917432-917324-917233-917161-917104-17106-17164-917235-917237-917165-917107-917022
2356,299,917432-917324-917234-17236-17327-917434-917436-917328-917237-917165-917107-917022
2357,1079,917432-917324-917234-17236-17327-917434-917436-917328-917237-917165-917107-917022
2358,1536,917430-917432-917324-917233-917161-917104-17106
2359,276,917430-917432-917324-917233-917161-917104-17106
2360,3514,917430-917432-917324-917233-917161-917103-917018-17055-17106
2361,1430,917430-917432-917324-917233-917161-917103-917018-17055-17106
2362,1466,917430-917432-917324-917233-917161-917103-17017-17049-917101-917104-17106
2363,3164,917430-917432-917324-917233-917161-917103-17017-17049-917101-917104-17106
2364,703,917430-917432-917324-917234-917235-917237-917165-917107-17021-17055-17106
2365,1428,917430-917432-917324-917234-917235-917237-917165-917107-17021-17055-17106
2366,3227,917430-917433-17435-17523-917546-917432-917324-917233-917161-917104-17106
2367,627,917430-917433-17435-17523-917546-917432-917324-917233-917161-917104-17106
2368,256,917430-917432-17325-17322-917320-917157-917100-917101-917104-17106
2369,1088,917430-917432-17325-17322-917320-917157-917100-917101-917104-17106
2370,1275,917324-917234-917235-917237-917165-917107-917022
2371,232,917324-917234-917235-917237-917165-917107-917022
2372,3271,917324-917233-917161-917103-917018-917021-917022
2373,2242,917324-917233-917161-917103-917018-917021-917022
2374,1829,917324-917233-917161-917104-917105-917107-917022
2375,3185,917324-917233-917161-917104-917105-917107-917022
2376,1417,917324-917233-917161-917103-917018-17055-917105-917107-917022
2377,2258,917324-917233-917161-917103-917018-17055-917105-917107-917022
2378,884,917324-917233-917161-917104-17106-17164-917235-917237-917165-917107-917022
2379,1533,917324-917233-917161-917104-17106-17164-917235-917237-917165-917107-917022
2380,3569,917324-917234-17236-17327-917434-917436-917328-917237-917165-917107-917022
2381,2339,917324-917234-17236-17327-917434-917436-917328-917237-917165-917107-917022
2382,603,917328-917237-17166-17163-17162
2383,789,917328-917237-17166-17163-17162
2384,1442,917328-17235-17234-917233-17162
2385,632,917328-17235-17234-917233-17162
2386,3496,917328-17235-17236-17326-917324-917233-17162
2387,785,917328-17235-17236-17326-917324-917233-17162
2388,803,917328-917237-17166-17164-17234-917233-17162
2389,2132,917328-917237-17166-17164-17234-917233-17162
2390,1621,917328-917237-17166-17164-17236-17326-917324-917233-17162
2391,3129,917328-917237-17166-17164-17236-17326-917324-917233-17162
2392,3489,917328-917237-917165-917107-17021-17055-17106-17163-17162
2393,2610,917328-917237-917165-917107-17021-17055-17106-17163-17162
2394,201,17325-17323-917430-917432-917324-917233-917161-917104-17106
2395,1070,17325-17323-917430-917432-917324-917233-917161-917104-17106
2396,919,17325-17322-917320-917157-917100-917101-917104-17106
2397,3350,17325-17322-917320-917157-917100-917101-917104-17106
2398,179,17325-17323-917430-917432-917324-917233-917161-917103-917018-17055-17106
2399,2816,17325-17323-917430-917432-917324-917233-917161-917103-917018-17055-17106
2400,2840,17325-17322-917320-917157-917099-917014-917017-917018-17055-17106
2401,2681,17325-17322-917320-917157-917099-917014-917017-917018-17055-17106
2402,857,17325-17322-917320-917157-917099-917014-17049-917101-917104-17106
2403,2320,17325-17322-917320-917157-917099-917014-17049-917101-917104-17106
2404,254,17325-17322-917320-917157-917100-917101-917103-917018-17055-17106
2405,750,17325-17322-917320-917157-917100-917101-917103-917018-17055-17106
2406,1727,17327-917434-917436-917328-917237-17166-17163
2407,3127,17327-917434-917436-917328-917237-17166-17163
2408,626,17327-17435-917522-917525-917436-917328-917237-17166-17163
2409,2561,17327-17435-917522-917525-917436-917328-917237-17166-17163
2410,1450,17327-17435-17523-917546-917432-917324-917233-917161-917104-17106-17163
2411,1259,17327-17435-17523-917546-917432-917324-917233-917161-917104-17106-17163
2412,397,17327-917434-917436-917328-917237-917165-917107-17021-17055-17106-17163
2413,2258,17327-917434-917436-917328-917237-917165-917107-17021-17055-17106-17163
2414,1866,17327-917434-917436-917328-917237-917165-917108-17110-17167-17166-17163
2415,675,17327-917434-917436-917328-917237-917165-917108-17110-17167-17166-17163
2416,1773,17327-917434-917437-17439-17526-917525-917436-917328-917237-17166-17163
2417,758,17327-917434-917437-17439-17526-917525-917436-917328-917237-17166-17163
2418,1315,917433-17435-17523-917546-917432-917324-917233-917161-917103-917018
2419,2968,917433-17435-17523-917546-917432-917324-917233-917161-917103-917018
2420,1269,917433-917434-917436-917328-917237-17166-17163-917161-917103-917018
2421,598,917433-917434-917436-917328-917237-17166-17163-917161-917103-917018
2422,547,917433-917434-917436-17329-17326-917324-917233-917161-917103-917018
2423,861,917433-917434-917436-17329-17326-917324-917233-917161-917103-917018
2424,3134,917433-917434-917436-917328-17235-17234-917233-917161-917103-917018
2425,741,917433-917434-917436-917328-17235-17234-917233-917161-917103-917018
2426,1171,917433-17435-17524-17625-917623-917546-917432-917324-917233-917161-917103-917018
2427,129,917433-17435-17524-17625-917623-917546-917432-917324-917233-917161-917103-917018
2428,2309,917433-17435-917522-917525-917436-917328-917237-17166-17163-917161-917103-917018
2429,2714,917433-17435-917522-917525-917436-917328-917237-17166-17163-917161-917103-917018
2430,2389,917432-917324-917234-917235-917237-917165
2431,2960,917432-917324-917234-917235-917237-917165
2432,3463,917432-917324-917233-917161-917104-17106-17164-917235-917237-917165
2433,1404,917432-917324-917233-917161-917104-17106-17164-917235-917237-917165
2434,371,917432-917324-917234-17236-17327-917434-917436-917328-917237-917165
2435,509,917432-917324-917234-17236-17327-917434-917436-917328-917237-917165
2436,220,917432-917324-917234-917235-917238-17240-17330-917328-917237-917165
2437,3145,917432-917324-917234-917235-917238-17240-17330-917328-917237-917165
2438,2690,917432-17325-17323-917430-917433-917434-917436-917328-917237-917165
2439,693,917432-17325-17323-917430-917433-917434-917436-917328-917237-917165
2440,3192,917432-917324-917234-917235-917238-917239-917241-17170-17167-917165
2441,1480,917432-917324-917234-917235-917238-917239-917241-17170-17167-917165
2442,920,917546-917432-917324-917233-917161-917104-17106-17164
2443,823,917546-917432-917324-917233-917161-917104-17106-17164
2444,1259,917546-917432-917324-917234-917235-917237-17166-17164
2445,3516,917546-917432-917324-917234-917235-917237-17166-17164
2446,2000,917546-917433-917434-917436-917328-917237-17166-17164
2447,2781,917546-917433-917434-917436-917328-917237-17166-17164
2448,116,917546-917432-917324-917233-917161-917103-917018-17055-17106-17164
2449,3426,917546-917432-917324-917233-917161-917103-917018-17055-17106-17164
2450,3101,917546-917433-17435-917522-917525-917436-917328-917237-17166-17164
2451,1638,917546-917433-17435-917522-917525-917436-917328-917237-17166-17164
2452,2450,917546-917432-917324-917233-917161-917103-17017-17049-917101-917104-17106-17164
2453,1608,917546-917432-917324-917233-917161-917103-17017-17049-917101-917104-17106-17164
2454,2241,17327-17435-17523-917546-917432-917324-917233-917161-917103
2455,1226,17327-17435-17523-917546-917432-917324-917233-917161-917103
2456,2798,17327-917434-917436-917328-917237-17166-17163-917161-917103
2457,836,17327-917434-917436-917328-917237-17166-17163-917161-917103
2458,930,17327-917434-917436-17329-17326-917324-917233-917161-917103
2459,201,17327-917434-917436-17329-17326-917324-917233-917161-917103
2460,1351,17327-917434-917436-917328-17235-17234-917233-917161-917103
2461,329,17327-917434-917436-917328-17235-17234-917233-917161-917103
2462,1602,17327-17435-17524-17625-917623-917546-917432-917324-917233-917161-917103
2463,3270,17327-17435-17524-17625-917623-917546-917432-917324-917233-917161-917103
2464,510,17327-17435-917522-917525-917436-917328-917237-17166-17163-917161-917103
2465,1659,17327-17435-917522-917525-917436-917328-917237-17166-17163-917161-917103
2466,3165,917430-917433-917434
2467,2309,917546-917432
2468,2263,17329-17327-17435-917522-917526-17528-17599-917627
2469,1857,17329-17327-17435-917522-917526-17528-17599-917627
2470,2710,17329-17327-917434-917437-17439-17528-17599-917627
2471,1012,17329-17327-917434-917437-17439-17528-17599-917627
2472,1972,17329-17327-17435-17524-17626-917707-917705-917627
2473,538,17329-17327-17435-17524-17626-917707-917705-917627
2474,2207,17329-17327-17435-917522-917526-17528-17600-17706-917705-917627
2475,1040,17329-17327-17435-917522-917526-17528-17600-17706-917705-917627
2476,1258,17329-17327-17435-917522-917525-917437-17439-17528-17599-917627
2477,237,17329-17327-17435-917522-917525-917437-17439-17528-17599-917627
